site,date,sp_method,species,bin,count,nms
Stillwater,4/3/06,sea_star,PISOCH,130,6,MBNMS
Stillwater,4/3/06,sea_star,PISOCH,140,3,MBNMS
Stillwater,4/3/06,sea_star,PISOCH,20,1,MBNMS
Stillwater,4/3/06,sea_star,PISOCH,40,2,MBNMS
Stillwater,4/3/06,sea_star,PISOCH,50,3,MBNMS
Stillwater,4/3/06,sea_star,PISOCH,60,7,MBNMS
Stillwater,4/3/06,sea_star,PISOCH,70,16,MBNMS
Stillwater,4/3/06,sea_star,PISOCH,80,20,MBNMS
Stillwater,10/9/06,sea_star,PATMIN,NA,1,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,90,26,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,100,61,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,110,54,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,120,41,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,130,12,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,140,5,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,150,1,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,170,1,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,30,1,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,40,6,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,50,8,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,60,6,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,70,11,MBNMS
Stillwater,10/9/06,sea_star,PISOCH,80,29,MBNMS
Stillwater,5/7/07,sea_star,HENSPP,NA,1,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,90,40,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,100,33,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,110,22,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,120,6,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,130,6,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,140,3,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,20,1,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,30,1,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,40,4,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,50,7,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,60,6,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,70,19,MBNMS
Stillwater,5/7/07,sea_star,PISOCH,80,16,MBNMS
Stillwater,12/20/07,sea_star,HENSPP,NA,6,MBNMS
Stillwater,12/20/07,sea_star,PISOCH,90,31,MBNMS
Stillwater,12/20/07,sea_star,PISOCH,100,35,MBNMS
Stillwater,12/20/07,sea_star,PISOCH,110,21,MBNMS
Stillwater,12/20/07,sea_star,PISOCH,120,14,MBNMS
Stillwater,12/20/07,sea_star,PISOCH,130,6,MBNMS
Stillwater,12/20/07,sea_star,PISOCH,150,1,MBNMS
Stillwater,12/20/07,sea_star,PISOCH,30,2,MBNMS
Stillwater,12/20/07,sea_star,PISOCH,50,2,MBNMS
Stillwater,12/20/07,sea_star,PISOCH,60,8,MBNMS
Stillwater,12/20/07,sea_star,PISOCH,70,5,MBNMS
Stillwater,12/20/07,sea_star,PISOCH,80,15,MBNMS
Stillwater,3/5/08,sea_star,HENSPP,NA,2,MBNMS
Stillwater,3/5/08,sea_star,PISOCH,90,15,MBNMS
Stillwater,3/5/08,sea_star,PISOCH,100,26,MBNMS
Stillwater,3/5/08,sea_star,PISOCH,110,17,MBNMS
Stillwater,3/5/08,sea_star,PISOCH,120,7,MBNMS
Stillwater,3/5/08,sea_star,PISOCH,130,3,MBNMS
Stillwater,3/5/08,sea_star,PISOCH,30,5,MBNMS
Stillwater,3/5/08,sea_star,PISOCH,40,1,MBNMS
Stillwater,3/5/08,sea_star,PISOCH,50,5,MBNMS
Stillwater,3/5/08,sea_star,PISOCH,60,3,MBNMS
Stillwater,3/5/08,sea_star,PISOCH,70,15,MBNMS
Stillwater,3/5/08,sea_star,PISOCH,80,19,MBNMS
Stillwater,11/11/08,sea_star,HENSPP,NA,4,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,90,19,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,100,31,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,110,18,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,120,5,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,130,1,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,140,2,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,20,1,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,40,4,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,50,5,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,60,7,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,70,20,MBNMS
Stillwater,11/11/08,sea_star,PISOCH,80,26,MBNMS
Stillwater,4/1/09,sea_star,HENSPP,NA,3,MBNMS
Stillwater,4/1/09,sea_star,PISOCH,90,22,MBNMS
Stillwater,4/1/09,sea_star,PISOCH,100,26,MBNMS
Stillwater,4/1/09,sea_star,PISOCH,110,9,MBNMS
Stillwater,4/1/09,sea_star,PISOCH,120,3,MBNMS
Stillwater,4/1/09,sea_star,PISOCH,130,1,MBNMS
Stillwater,4/1/09,sea_star,PISOCH,30,1,MBNMS
Stillwater,4/1/09,sea_star,PISOCH,40,6,MBNMS
Stillwater,4/1/09,sea_star,PISOCH,50,5,MBNMS
Stillwater,4/1/09,sea_star,PISOCH,60,7,MBNMS
Stillwater,4/1/09,sea_star,PISOCH,70,14,MBNMS
Stillwater,4/1/09,sea_star,PISOCH,80,18,MBNMS
Stillwater,12/1/09,sea_star,PISOCH,90,17,MBNMS
Stillwater,12/1/09,sea_star,PISOCH,100,22,MBNMS
Stillwater,12/1/09,sea_star,PISOCH,110,19,MBNMS
Stillwater,12/1/09,sea_star,PISOCH,120,6,MBNMS
Stillwater,12/1/09,sea_star,PISOCH,140,1,MBNMS
Stillwater,12/1/09,sea_star,PISOCH,30,6,MBNMS
Stillwater,12/1/09,sea_star,PISOCH,40,4,MBNMS
Stillwater,12/1/09,sea_star,PISOCH,50,9,MBNMS
Stillwater,12/1/09,sea_star,PISOCH,60,16,MBNMS
Stillwater,12/1/09,sea_star,PISOCH,70,22,MBNMS
Stillwater,12/1/09,sea_star,PISOCH,80,22,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,90,22,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,100,26,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,110,13,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,120,7,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,130,1,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,140,1,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,150,1,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,30,2,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,40,6,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,50,8,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,60,8,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,70,13,MBNMS
Stillwater,4/20/10,sea_star,PISOCH,80,18,MBNMS
Stillwater,12/4/10,sea_star,HENSPP,NA,1,MBNMS
Stillwater,12/4/10,sea_star,PATMIN,NA,1,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,90,25,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,100,44,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,110,15,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,120,5,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,130,3,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,140,3,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,30,1,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,40,1,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,50,7,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,60,9,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,70,15,MBNMS
Stillwater,12/4/10,sea_star,PISOCH,80,15,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,90,28,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,100,24,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,110,9,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,120,5,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,130,1,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,140,3,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,150,3,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,170,1,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,30,1,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,40,6,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,50,5,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,60,10,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,70,23,MBNMS
Stillwater,4/19/11,sea_star,PISOCH,80,25,MBNMS
Stillwater,10/27/11,sea_star,HENSPP,NA,2,MBNMS
Stillwater,10/27/11,sea_star,LEPTAS,NA,7,MBNMS
Stillwater,10/27/11,sea_star,PATMIN,NA,2,MBNMS
Stillwater,10/27/11,sea_star,PISOCH,90,21,MBNMS
Stillwater,10/27/11,sea_star,PISOCH,100,18,MBNMS
Stillwater,10/27/11,sea_star,PISOCH,110,17,MBNMS
Stillwater,10/27/11,sea_star,PISOCH,120,13,MBNMS
Stillwater,10/27/11,sea_star,PISOCH,130,8,MBNMS
Stillwater,10/27/11,sea_star,PISOCH,140,1,MBNMS
Stillwater,10/27/11,sea_star,PISOCH,40,1,MBNMS
Stillwater,10/27/11,sea_star,PISOCH,50,2,MBNMS
Stillwater,10/27/11,sea_star,PISOCH,60,9,MBNMS
Stillwater,10/27/11,sea_star,PISOCH,70,7,MBNMS
Stillwater,10/27/11,sea_star,PISOCH,80,25,MBNMS
Stillwater,5/10/12,sea_star,PATMIN,NA,1,MBNMS
Stillwater,5/10/12,sea_star,PISOCH,90,25,MBNMS
Stillwater,5/10/12,sea_star,PISOCH,100,17,MBNMS
Stillwater,5/10/12,sea_star,PISOCH,110,10,MBNMS
Stillwater,5/10/12,sea_star,PISOCH,120,4,MBNMS
Stillwater,5/10/12,sea_star,PISOCH,130,2,MBNMS
Stillwater,5/10/12,sea_star,PISOCH,140,1,MBNMS
Stillwater,5/10/12,sea_star,PISOCH,40,2,MBNMS
Stillwater,5/10/12,sea_star,PISOCH,50,3,MBNMS
Stillwater,5/10/12,sea_star,PISOCH,60,8,MBNMS
Stillwater,5/10/12,sea_star,PISOCH,70,12,MBNMS
Stillwater,5/10/12,sea_star,PISOCH,80,22,MBNMS
Stillwater,4/26/13,sea_star,HENSPP,NA,1,MBNMS
Stillwater,4/26/13,sea_star,PISOCH,90,28,MBNMS
Stillwater,4/26/13,sea_star,PISOCH,100,34,MBNMS
Stillwater,4/26/13,sea_star,PISOCH,110,18,MBNMS
Stillwater,4/26/13,sea_star,PISOCH,120,6,MBNMS
Stillwater,4/26/13,sea_star,PISOCH,130,2,MBNMS
Stillwater,4/26/13,sea_star,PISOCH,140,1,MBNMS
Stillwater,4/26/13,sea_star,PISOCH,50,1,MBNMS
Stillwater,4/26/13,sea_star,PISOCH,60,2,MBNMS
Stillwater,4/26/13,sea_star,PISOCH,70,10,MBNMS
Stillwater,4/26/13,sea_star,PISOCH,80,19,MBNMS
Stillwater,4/26/13,sea_star,PYCHEL,NA,1,MBNMS
Stillwater,11/4/13,sea_star,HENSPP,NM,25,MBNMS
Stillwater,11/4/13,sea_star,LEPTAS,NM,175,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,90,5,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,100,8,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,110,3,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,120,2,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,5,4,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,10,1,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,20,1,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,30,2,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,40,2,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,60,6,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,70,9,MBNMS
Stillwater,11/4/13,sea_star,PISOCH,80,9,MBNMS
Stillwater,4/17/14,sea_star,HENSPP,NM,4,MBNMS
Stillwater,4/17/14,sea_star,LEPTAS,NM,77,MBNMS
Stillwater,4/17/14,sea_star,PATMIN,NM,1,MBNMS
Stillwater,4/17/14,sea_star,PISOCH,100,2,MBNMS
Stillwater,4/17/14,sea_star,PISOCH,120,1,MBNMS
Stillwater,4/17/14,sea_star,PISOCH,130,1,MBNMS
Stillwater,4/17/14,sea_star,PISOCH,5,1,MBNMS
Stillwater,4/17/14,sea_star,PISOCH,10,2,MBNMS
Stillwater,4/17/14,sea_star,PISOCH,20,2,MBNMS
Stillwater,4/17/14,sea_star,PISOCH,40,2,MBNMS
Stillwater,11/5/14,sea_star,HENSPP,NA,0,MBNMS
Stillwater,11/5/14,sea_star,HENSPP,NM,1,MBNMS
Stillwater,11/5/14,sea_star,LEPTAS,NM,22,MBNMS
Stillwater,11/5/14,sea_star,PATMIN,NA,0,MBNMS
Stillwater,11/5/14,sea_star,PATMIN,NM,1,MBNMS
Stillwater,11/5/14,sea_star,PISOCH,110,1,MBNMS
Stillwater,11/5/14,sea_star,PISOCH,120,1,MBNMS
Stillwater,11/5/14,sea_star,PISOCH,NA,0,MBNMS
Stillwater,11/5/14,sea_star,PISOCH,50,1,MBNMS
Stillwater,11/5/14,sea_star,PISOCH,80,1,MBNMS
Stillwater,4/20/15,sea_star,HENSPP,NA,0,MBNMS
Stillwater,4/20/15,sea_star,HENSPP,NM,1,MBNMS
Stillwater,4/20/15,sea_star,LEPTAS,NM,14,MBNMS
Stillwater,4/20/15,sea_star,PISOCH,90,1,MBNMS
Stillwater,4/20/15,sea_star,PISOCH,110,1,MBNMS
Stillwater,4/20/15,sea_star,PISOCH,120,1,MBNMS
Stillwater,4/20/15,sea_star,PISOCH,10,2,MBNMS
Stillwater,4/20/15,sea_star,PISOCH,30,5,MBNMS
Stillwater,4/20/15,sea_star,PISOCH,40,6,MBNMS
Stillwater,4/20/15,sea_star,PISOCH,50,5,MBNMS
Stillwater,4/20/15,sea_star,PISOCH,60,1,MBNMS
Stillwater,4/20/15,sea_star,PISOCH,70,1,MBNMS
Stillwater,10/26/15,sea_star,HENSPP,NA,0,MBNMS
Stillwater,10/26/15,sea_star,HENSPP,NM,1,MBNMS
Stillwater,10/26/15,sea_star,LEPTAS,NM,17,MBNMS
Stillwater,10/26/15,sea_star,PATMIN,NA,0,MBNMS
Stillwater,10/26/15,sea_star,PATMIN,NM,2,MBNMS
Stillwater,10/26/15,sea_star,PISOCH,90,1,MBNMS
Stillwater,10/26/15,sea_star,PISOCH,110,1,MBNMS
Stillwater,10/26/15,sea_star,PISOCH,10,1,MBNMS
Stillwater,10/26/15,sea_star,PISOCH,30,4,MBNMS
Stillwater,10/26/15,sea_star,PISOCH,40,3,MBNMS
Stillwater,10/26/15,sea_star,PISOCH,50,3,MBNMS
Stillwater,10/26/15,sea_star,PISOCH,60,4,MBNMS
Stillwater,4/12/16,sea_star,HENSPP,NA,0,MBNMS
Stillwater,4/12/16,sea_star,HENSPP,NM,1,MBNMS
Stillwater,4/12/16,sea_star,LEPTAS,NM,25,MBNMS
Stillwater,4/12/16,sea_star,PISOCH,90,3,MBNMS
Stillwater,4/12/16,sea_star,PISOCH,100,1,MBNMS
Stillwater,4/12/16,sea_star,PISOCH,30,5,MBNMS
Stillwater,4/12/16,sea_star,PISOCH,40,4,MBNMS
Stillwater,4/12/16,sea_star,PISOCH,50,4,MBNMS
Stillwater,4/12/16,sea_star,PISOCH,60,5,MBNMS
Stillwater,4/12/16,sea_star,PISOCH,70,4,MBNMS
Stillwater,4/12/16,sea_star,PISOCH,80,3,MBNMS
Stillwater,4/5/17,sea_star,DERIMB,NA,0,MBNMS
Stillwater,4/5/17,sea_star,EVATRO,NA,0,MBNMS
Stillwater,4/5/17,sea_star,HENSPP,NA,0,MBNMS
Stillwater,4/5/17,sea_star,HENSPP,NM,1,MBNMS
Stillwater,4/5/17,sea_star,LEPTAS,NM,10,MBNMS
Stillwater,4/5/17,sea_star,PATMIN,NA,0,MBNMS
Stillwater,4/5/17,sea_star,PISBRE,NA,0,MBNMS
Stillwater,4/5/17,sea_star,PISGIG,NA,0,MBNMS
Stillwater,4/5/17,sea_star,PISOCH,90,4,MBNMS
Stillwater,4/5/17,sea_star,PISOCH,120,1,MBNMS
Stillwater,4/5/17,sea_star,PISOCH,150,1,MBNMS
Stillwater,4/5/17,sea_star,PISOCH,30,1,MBNMS
Stillwater,4/5/17,sea_star,PISOCH,40,4,MBNMS
Stillwater,4/5/17,sea_star,PISOCH,50,6,MBNMS
Stillwater,4/5/17,sea_star,PISOCH,60,5,MBNMS
Stillwater,4/5/17,sea_star,PISOCH,70,1,MBNMS
Stillwater,4/5/17,sea_star,PISOCH,80,2,MBNMS
Stillwater,4/5/17,sea_star,PYCHEL,NA,0,MBNMS
Stillwater,5/16/18,sea_star,DERIMB,NA,0,MBNMS
Stillwater,5/16/18,sea_star,EVATRO,NA,0,MBNMS
Stillwater,5/16/18,sea_star,HENSPP,NA,0,MBNMS
Stillwater,5/16/18,sea_star,HENSPP,NM,1,MBNMS
Stillwater,5/16/18,sea_star,LEPTAS,NM,109,MBNMS
Stillwater,5/16/18,sea_star,PATMIN,NA,0,MBNMS
Stillwater,5/16/18,sea_star,PATMIN,NM,4,MBNMS
Stillwater,5/16/18,sea_star,PISBRE,NA,0,MBNMS
Stillwater,5/16/18,sea_star,PISGIG,NA,0,MBNMS
Stillwater,5/16/18,sea_star,PISOCH,100,3,MBNMS
Stillwater,5/16/18,sea_star,PISOCH,110,1,MBNMS
Stillwater,5/16/18,sea_star,PISOCH,120,2,MBNMS
Stillwater,5/16/18,sea_star,PISOCH,130,1,MBNMS
Stillwater,5/16/18,sea_star,PISOCH,160,1,MBNMS
Stillwater,5/16/18,sea_star,PISOCH,30,1,MBNMS
Stillwater,5/16/18,sea_star,PISOCH,50,2,MBNMS
Stillwater,5/16/18,sea_star,PISOCH,70,2,MBNMS
Stillwater,5/16/18,sea_star,PISOCH,80,1,MBNMS
Stillwater,5/16/18,sea_star,PYCHEL,NA,0,MBNMS
Stillwater,4/22/19,sea_star,DERIMB,NA,0,MBNMS
Stillwater,4/22/19,sea_star,EVATRO,NA,0,MBNMS
Stillwater,4/22/19,sea_star,HENSPP,NA,0,MBNMS
Stillwater,4/22/19,sea_star,LEPTAS,NM,105,MBNMS
Stillwater,4/22/19,sea_star,PATMIN,NA,0,MBNMS
Stillwater,4/22/19,sea_star,PATMIN,NM,3,MBNMS
Stillwater,4/22/19,sea_star,PISBRE,NA,0,MBNMS
Stillwater,4/22/19,sea_star,PISGIG,NA,0,MBNMS
Stillwater,4/22/19,sea_star,PISOCH,100,2,MBNMS
Stillwater,4/22/19,sea_star,PISOCH,120,1,MBNMS
Stillwater,4/22/19,sea_star,PISOCH,140,2,MBNMS
Stillwater,4/22/19,sea_star,PISOCH,30,1,MBNMS
Stillwater,4/22/19,sea_star,PISOCH,40,1,MBNMS
Stillwater,4/22/19,sea_star,PISOCH,70,1,MBNMS
Stillwater,4/22/19,sea_star,PISOCH,80,1,MBNMS
Stillwater,4/22/19,sea_star,PYCHEL,NA,0,MBNMS
Stillwater,2/20/20,sea_star,DERIMB,NA,0,MBNMS
Stillwater,2/20/20,sea_star,EVATRO,NA,0,MBNMS
Stillwater,2/20/20,sea_star,HENSPP,NA,0,MBNMS
Stillwater,2/20/20,sea_star,LEPTAS,NM,70,MBNMS
Stillwater,2/20/20,sea_star,PATMIN,NA,0,MBNMS
Stillwater,2/20/20,sea_star,PATMIN,NM,1,MBNMS
Stillwater,2/20/20,sea_star,PISBRE,NA,0,MBNMS
Stillwater,2/20/20,sea_star,PISGIG,NA,0,MBNMS
Stillwater,2/20/20,sea_star,PISOCH,90,1,MBNMS
Stillwater,2/20/20,sea_star,PISOCH,100,2,MBNMS
Stillwater,2/20/20,sea_star,PISOCH,110,1,MBNMS
Stillwater,2/20/20,sea_star,PISOCH,120,1,MBNMS
Stillwater,2/20/20,sea_star,PISOCH,150,1,MBNMS
Stillwater,2/20/20,sea_star,PISOCH,160,1,MBNMS
Stillwater,2/20/20,sea_star,PISOCH,NA,0,MBNMS
Stillwater,2/20/20,sea_star,PISOCH,60,1,MBNMS
Stillwater,2/20/20,sea_star,PISOCH,80,1,MBNMS
Stillwater,2/20/20,sea_star,PYCHEL,NA,0,MBNMS
Stillwater,11/16/20,sea_star,DERIMB,NA,0,MBNMS
Stillwater,11/16/20,sea_star,EVATRO,NA,0,MBNMS
Stillwater,11/16/20,sea_star,HENSPP,NA,0,MBNMS
Stillwater,11/16/20,sea_star,LEPTAS,NM,17,MBNMS
Stillwater,11/16/20,sea_star,PATMIN,NA,0,MBNMS
Stillwater,11/16/20,sea_star,PATMIN,NM,7,MBNMS
Stillwater,11/16/20,sea_star,PISBRE,NA,0,MBNMS
Stillwater,11/16/20,sea_star,PISGIG,NA,0,MBNMS
Stillwater,11/16/20,sea_star,PISOCH,120,1,MBNMS
Stillwater,11/16/20,sea_star,PISOCH,130,2,MBNMS
Stillwater,11/16/20,sea_star,PISOCH,140,2,MBNMS
Stillwater,11/16/20,sea_star,PISOCH,NA,0,MBNMS
Stillwater,11/16/20,sea_star,PYCHEL,NA,0,MBNMS
Stillwater,4/6/21,sea_star,DERIMB,NA,0,MBNMS
Stillwater,4/6/21,sea_star,EVATRO,NA,0,MBNMS
Stillwater,4/6/21,sea_star,HENSPP,NA,0,MBNMS
Stillwater,4/6/21,sea_star,LEPTAS,NM,34,MBNMS
Stillwater,4/6/21,sea_star,PATMIN,NA,0,MBNMS
Stillwater,4/6/21,sea_star,PISBRE,NA,0,MBNMS
Stillwater,4/6/21,sea_star,PISGIG,NA,0,MBNMS
Stillwater,4/6/21,sea_star,PISOCH,130,1,MBNMS
Stillwater,4/6/21,sea_star,PISOCH,150,1,MBNMS
Stillwater,4/6/21,sea_star,PISOCH,40,1,MBNMS
Stillwater,4/6/21,sea_star,PISOCH,60,1,MBNMS
Stillwater,4/6/21,sea_star,PYCHEL,NA,0,MBNMS
Stillwater,5/8/00,sea_star,PISOCH,NM,99,MBNMS
Stillwater,11/10/00,sea_star,PISOCH,90,12,MBNMS
Stillwater,11/10/00,sea_star,PISOCH,100,21,MBNMS
Stillwater,11/10/00,sea_star,PISOCH,110,25,MBNMS
Stillwater,11/10/00,sea_star,PISOCH,120,14,MBNMS
Stillwater,11/10/00,sea_star,PISOCH,130,14,MBNMS
Stillwater,11/10/00,sea_star,PISOCH,140,2,MBNMS
Stillwater,11/10/00,sea_star,PISOCH,150,2,MBNMS
Stillwater,11/10/00,sea_star,PISOCH,160,1,MBNMS
Stillwater,11/10/00,sea_star,PISOCH,60,2,MBNMS
Stillwater,11/10/00,sea_star,PISOCH,70,5,MBNMS
Stillwater,11/10/00,sea_star,PISOCH,80,7,MBNMS
Stillwater,3/5/01,sea_star,PISOCH,90,10,MBNMS
Stillwater,3/5/01,sea_star,PISOCH,100,12,MBNMS
Stillwater,3/5/01,sea_star,PISOCH,110,18,MBNMS
Stillwater,3/5/01,sea_star,PISOCH,120,7,MBNMS
Stillwater,3/5/01,sea_star,PISOCH,130,12,MBNMS
Stillwater,3/5/01,sea_star,PISOCH,140,2,MBNMS
Stillwater,3/5/01,sea_star,PISOCH,150,1,MBNMS
Stillwater,3/5/01,sea_star,PISOCH,NM,1,MBNMS
Stillwater,3/5/01,sea_star,PISOCH,60,2,MBNMS
Stillwater,3/5/01,sea_star,PISOCH,70,2,MBNMS
Stillwater,3/5/01,sea_star,PISOCH,80,5,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,90,13,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,100,21,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,110,15,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,120,18,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,130,8,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,140,3,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,150,2,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,160,1,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,50,3,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,60,3,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,70,3,MBNMS
Stillwater,12/12/01,sea_star,PISOCH,80,11,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,90,13,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,100,18,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,110,25,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,120,19,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,130,12,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,140,6,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,160,1,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,30,3,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,40,5,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,50,7,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,60,5,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,70,10,MBNMS
Stillwater,3/26/02,sea_star,PISOCH,80,11,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,90,22,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,100,25,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,110,18,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,120,8,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,130,5,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,140,3,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,150,2,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,40,2,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,50,4,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,60,6,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,70,10,MBNMS
Stillwater,11/6/02,sea_star,PISOCH,80,13,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,90,16,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,100,19,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,110,19,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,120,16,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,130,12,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,180,1,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,30,7,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,40,2,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,50,4,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,60,6,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,70,11,MBNMS
Stillwater,4/11/03,sea_star,PISOCH,80,15,MBNMS
Stillwater,10/27/03,sea_star,PISOCH,90,23,MBNMS
Stillwater,10/27/03,sea_star,PISOCH,100,41,MBNMS
Stillwater,10/27/03,sea_star,PISOCH,110,58,MBNMS
Stillwater,10/27/03,sea_star,PISOCH,120,31,MBNMS
Stillwater,10/27/03,sea_star,PISOCH,130,18,MBNMS
Stillwater,10/27/03,sea_star,PISOCH,140,3,MBNMS
Stillwater,10/27/03,sea_star,PISOCH,40,3,MBNMS
